id,diseaseIds,isInMembrane,locations_clean
ENSG00000141639,['MONDO_0007254'],0,"Cytoplasm,Golgi apparatus,Nucleoplasm,Midbody"
ENSG00000225783,['MONDO_0007254'],,No location data
ENSG00000181634,['MONDO_0007254'],0,"Membrane,[Tumor necrosis factor ligand superfamily member 15, secreted form]: Secreted,Nuclear membrane,Cytosol,Nucleoplasm,Predicted to be secreted"
ENSG00000245105,['MONDO_0007254'],,No location data
ENSG00000137872,['MONDO_0007254'],1,"[Isoform 1]: Cell membrane,[Isoform 2]: Cell membrane,[Isoform 3]: Cell membrane,[Isoform 4]: Cell membrane,[Isoform 5]: Cell membrane,[Isoform 7]: Cytoplasm,Plasma membrane,Golgi apparatus"
ENSG00000113083,['MONDO_0007254'],0,"Secreted,Endoplasmic reticulum,Predicted to be secreted"
ENSG00000125965,['MONDO_0007254'],1,"Secreted,Cell membrane"
ENSG00000075223,['MONDO_0007254'],1,"Secreted,Cytosol,Golgi apparatus,Plasma membrane,Predicted to be secreted"
ENSG00000150275,['MONDO_0007254'],1,"Cell membrane,[Isoform 3]: Secreted"
ENSG00000182111,['MONDO_0007254'],0,Nucleus
ENSG00000173391,['MONDO_0007254'],1,"Cell membrane,Membrane raft,Secreted,Nucleoplasm,Plasma membrane,Vesicles"
ENSG00000170689,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000181847,['MONDO_0007254' 'MONDO_0007254'],1,Cell membrane
ENSG00000162891,['MONDO_0007254'],0,Secreted
ENSG00000249532,['MONDO_0007254'],,No location data
ENSG00000185156,['MONDO_0007254'],0,Membrane
ENSG00000002745,['MONDO_0007254'],0,Secreted
ENSG00000253438,['MONDO_0007254'],,No location data
ENSG00000107831,['MONDO_0007254'],0,Secreted
ENSG00000259706,['MONDO_0007254'],,No location data
ENSG00000120675,['MONDO_0007254'],0,Mitochondrion inner membrane
ENSG00000204642,['MONDO_0007254'],1,"Cell membrane,Early endosome membrane,Lysosome membrane"
ENSG00000143126,['MONDO_0007254'],0,"Cell membrane,Cytosol"
ENSG00000106538,['MONDO_0007254'],0,Secreted
ENSG00000236824,['MONDO_0007254'],,No location data
ENSG00000269858,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000285219,['MONDO_0007254'],,No location data
ENSG00000266256,['MONDO_0007254'],,No location data
ENSG00000264575,['MONDO_0007254'],,No location data
ENSG00000278709,['MONDO_0007254'],,No location data
ENSG00000163364,['MONDO_0007254'],,No location data
ENSG00000181234,['MONDO_0007254'],0,"Membrane,Cytosol,Centrosome"
ENSG00000176208,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Centriolar satellite,Cytokinetic bridge,Cytosol"
ENSG00000256870,['MONDO_0007254'],1,Apical cell membrane
ENSG00000184058,['MONDO_0007254'],0,"Nucleus,Cytoplasmic bodies,Nuclear bodies"
ENSG00000274736,['MONDO_0007254'],0,Secreted
ENSG00000180332,['MONDO_0007254'],0,Centriolar satellite
ENSG00000166323,['MONDO_0007254'],0,"Cytoplasm,Mitochondrion outer membrane"
ENSG00000130766,['MONDO_0007254'],0,"Cytoplasm,Cytosol"
ENSG00000153885,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol"
ENSG00000125538,['MONDO_0007254' 'MONDO_0007254'],0,"Cytoplasm,Secreted,Lysosome"
ENSG00000151834,['MONDO_0007254'],1,"Postsynaptic cell membrane,Cytoplasmic vesicle membrane,Cell projection,Plasma membrane,Nucleoplasm"
ENSG00000188107,['MONDO_0007254'],0,"Cell projection,Cytoplasm,Secreted"
ENSG00000128165,['MONDO_0007254'],0,Secreted
ENSG00000163394,['MONDO_0007254'],1,"Cell membrane,Cytosol,Plasma membrane,Nucleoplasm"
ENSG00000235576,['MONDO_0007254'],,No location data
ENSG00000122641,['MONDO_0007254'],0,Secreted
ENSG00000115488,['MONDO_0007254'],0,Cytoplasm
ENSG00000172156,['MONDO_0007254'],0,Secreted
ENSG00000166821,['MONDO_0007254'],0,Peroxisome membrane
ENSG00000134545,['MONDO_0007254' 'MONDO_0007254'],1,"Cell membrane,Plasma membrane"
ENSG00000128606,['MONDO_0007254'],0,"Secreted,Vesicles,Cytokinetic bridge,Predicted to be secreted"
ENSG00000170891,['MONDO_0007254'],0,"Secreted,Endoplasmic reticulum,Nuclear membrane,Predicted to be secreted"
ENSG00000249346,['MONDO_0007254'],,No location data
ENSG00000135801,['MONDO_0007254'],0,"Nucleus,Nuclear speckles,Cytoplasmic bodies"
ENSG00000160185,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Nucleoplasm,Cytosol,Nuclear speckles"
ENSG00000006638,['MONDO_0007254'],1,"Cell membrane,Plasma membrane,Nuclear speckles"
ENSG00000251301,['MONDO_0007254'],,No location data
ENSG00000131668,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Vesicles"
ENSG00000042781,['MONDO_0007254'],0,"Cell projection,[Isoform 2]: Secreted"
ENSG00000109991,['MONDO_0007254'],1,Cell membrane
ENSG00000203688,['MONDO_0007254'],,No location data
ENSG00000129521,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Cytosol"
ENSG00000257167,['MONDO_0007254'],,No location data
ENSG00000258791,['MONDO_0007254'],,No location data
ENSG00000181467,['MONDO_0007254'],0,Recycling endosome membrane
ENSG00000080031,['MONDO_0007254'],0,"Cell projection,Cytoplasm,Cytosol,Nuclear speckles,Plasma membrane"
ENSG00000124827,['MONDO_0007254'],0,Nucleus
ENSG00000119403,['MONDO_0007254'],0,Nucleus
ENSG00000164458,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000131831,['MONDO_0007254'],1,Plasma membrane
ENSG00000198695,['MONDO_0007254' 'MONDO_0007254'],0,Mitochondrion inner membrane
ENSG00000112761,['MONDO_0007254'],0,"Secreted,Mitochondrion,Mitochondria,Predicted to be secreted"
ENSG00000142675,['MONDO_0007254'],0,"Cytoplasm,Cytosol"
ENSG00000062282,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Lipid droplet,Cytoplasm,Cytosol,Vesicles"
ENSG00000170162,['MONDO_0007254'],0,Nucleus
ENSG00000144354,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Cytosol,Nucleoplasm"
ENSG00000115009,['MONDO_0007254'],0,Secreted
ENSG00000047936,['MONDO_0007254'],0,"Cell membrane,Vesicles"
ENSG00000123600,['MONDO_0007254'],0,"Mitochondrion,Cytosol"
ENSG00000156885,['MONDO_0007254'],0,Mitochondrion inner membrane
ENSG00000156804,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Cytosol,Nucleoplasm"
ENSG00000148219,['MONDO_0007254'],0,"Membrane,Perikaryon,Cytoplasm,Early endosome,Late endosome,Cytoplasmic vesicle,Cytosol,Nucleoplasm"
ENSG00000198838,['MONDO_0007254'],0,"Sarcoplasmic reticulum membrane,Microsome membrane,Sarcoplasmic reticulum,Vesicles"
ENSG00000157890,['MONDO_0007254'],1,"Cell membrane,Basolateral cell membrane"
ENSG00000197375,['MONDO_0007254'],0,"Cell membrane,Apical cell membrane,Basal cell membrane,[Isoform 3]: Endoplasmic reticulum,Mitochondria"
ENSG00000139549,['MONDO_0007254'],1,"[Desert hedgehog protein N-product]: Cell membrane,[Desert hedgehog protein]: Endoplasmic reticulum membrane,Golgi apparatus membrane,Cell membrane"
ENSG00000165457,['MONDO_0007254'],1,"Cell membrane,Secreted"
ENSG00000145888,['MONDO_0007254'],1,"Postsynaptic cell membrane,Perikaryon,Cell projection,Cell membrane,Plasma membrane,Vesicles"
ENSG00000129451,['MONDO_0007254'],0,Secreted
ENSG00000228630,['MONDO_0007254'],,No location data
ENSG00000169427,['MONDO_0007254' 'MONDO_0007254'],1,"Cell membrane,Plasma membrane"
ENSG00000183715,['MONDO_0007254'],1,Cell membrane
ENSG00000004846,['MONDO_0007254'],1,Cell membrane
ENSG00000211934,['MONDO_0007254'],1,"Secreted,Cell membrane"
ENSG00000170915,['MONDO_0007254'],1,"Cell membrane,Plasma membrane,Golgi apparatus"
ENSG00000139618,['MONDO_0007254' 'MONDO_0007254' 'MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm,Cytosol"
ENSG00000211891,['MONDO_0007254'],1,"[Isoform 1]: Secreted,[Isoform 2]: Cell membrane,[Isoform 3]: Cell membrane"
ENSG00000243961,['MONDO_0007254'],,No location data
ENSG00000144048,['MONDO_0007254'],0,"Nucleus,Nucleus speckle,Nucleoli fibrillar center,Nucleoplasm,Cytokinetic bridge"
ENSG00000213886,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm,Nucleoli fibrillar center"
ENSG00000163599,['MONDO_0007254' 'MONDO_0007254'],1,Cell membrane
ENSG00000093072,['MONDO_0007254'],0,Secreted
ENSG00000210082,['MONDO_0007254'],0,"Secreted,Cytoplasm,Cell projection,Nucleus,Mitochondrion"
ENSG00000158022,['MONDO_0007254'],0,"Cytoplasm,Nucleus"
ENSG00000205809,['MONDO_0007254'],1,"Cell membrane,Plasma membrane"
ENSG00000224652,['MONDO_0007254'],,No location data
ENSG00000135111,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol"
ENSG00000203999,['MONDO_0007254'],,No location data
ENSG00000230223,['MONDO_0007254'],0,Cytoplasm
ENSG00000156395,['MONDO_0007254'],0,Membrane
ENSG00000183780,['MONDO_0007254'],0,"Membrane,Golgi apparatus,Nucleoli"
ENSG00000276365,['MONDO_0007254'],,No location data
ENSG00000280916,['MONDO_0007254'],,No location data
ENSG00000123496,['MONDO_0007254'],1,"Membrane,Cell Junctions,Plasma membrane,Nucleoplasm,Vesicles"
ENSG00000238121,['MONDO_0007254'],,No location data
ENSG00000204859,['MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoplasm,Cytosol"
ENSG00000105989,['MONDO_0007254'],0,"Secreted,Vesicles,Predicted to be secreted"
ENSG00000123297,['MONDO_0007254'],0,"Mitochondrion,Mitochondria,Nucleoplasm"
ENSG00000119729,['MONDO_0007254'],0,"Cytoplasm,Cell membrane,Cytosol,Vesicles"
ENSG00000198786,['MONDO_0007254' 'MONDO_0007254'],0,Mitochondrion inner membrane
ENSG00000229417,['MONDO_0007254'],,No location data
ENSG00000163357,['MONDO_0007254'],1,"Cell membrane,Cytoplasmic vesicle"
ENSG00000127318,['MONDO_0007254'],0,Secreted
ENSG00000141480,['MONDO_0007254'],1,"Cytoplasm,Nucleus,Cell membrane,Membrane,Cytoplasmic vesicle,Nucleoplasm,Plasma membrane,Cytosol"
ENSG00000211448,['MONDO_0007254'],1,"Membrane,Nucleoplasm,Vesicles,Plasma membrane"
ENSG00000122420,['MONDO_0007254'],1,Cell membrane
ENSG00000204091,['MONDO_0007254'],,No location data
ENSG00000112146,['MONDO_0007254'],0,"Cytoplasm,Centrosome"
ENSG00000153982,['MONDO_0007254'],0,"Cytoplasm,Membrane,Endoplasmic reticulum"
ENSG00000130511,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000228544,['MONDO_0007254'],,No location data
ENSG00000116285,['MONDO_0007254'],0,"Cytoplasm,Cell membrane,Cytosol"
ENSG00000116016,['MONDO_0007254'],0,"Nucleus,Nucleus speckle,Nucleoplasm,Actin filaments,Cytokinetic bridge,Cytosol"
ENSG00000184983,['MONDO_0007254' 'MONDO_0007254'],0,Mitochondrion inner membrane
ENSG00000224137,['MONDO_0007254'],,No location data
ENSG00000233791,['MONDO_0007254'],,No location data
ENSG00000102924,['MONDO_0007254'],0,"Secreted,Postsynaptic cell membrane"
ENSG00000133116,['MONDO_0007254'],1,"[Isoform 1]: Cell membrane,Apical cell membrane,[Isoform 2]: Secreted,[Klotho peptide]: Secreted"
ENSG00000108511,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Golgi apparatus"
ENSG00000142224,['MONDO_0007254'],0,Secreted
ENSG00000196932,['MONDO_0007254'],0,Membrane
ENSG00000211897,['MONDO_0007254'],1,"[Isoform 1]: Secreted,[Isoform 2]: Cell membrane"
ENSG00000150594,['MONDO_0007254' 'MONDO_0007254'],1,Cell membrane
ENSG00000029559,['MONDO_0007254'],0,Secreted
ENSG00000043355,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nuclear bodies"
ENSG00000267795,['MONDO_0007254'],0,"Membrane,Late endosome,Nucleoplasm,Cytosol"
ENSG00000100368,['MONDO_0007254'],0,"Membrane,Golgi apparatus"
ENSG00000229124,['MONDO_0007254'],,No location data
ENSG00000174371,['MONDO_0007254' 'MONDO_0007254'],0,"Nucleus,Nucleoplasm,Nuclear bodies"
ENSG00000135903,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000254726,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Cytosol"
ENSG00000164849,['MONDO_0007254'],1,Cell membrane
ENSG00000147535,['MONDO_0007254'],0,"Cell membrane,Vesicles"
ENSG00000254838,['MONDO_0007254'],0,"Cytoplasm,Nucleus"
ENSG00000105426,['MONDO_0007254'],1,"Cell membrane,Cell projection,Perikaryon,Cytoplasmic vesicle,Synapse,Postsynaptic density,Cytosol,Plasma membrane,Predicted to be secreted"
ENSG00000248360,['MONDO_0007254'],,No location data
ENSG00000091106,['MONDO_0007254'],1,"Cytoplasm,Inflammasome,Cytosol,Plasma membrane,Vesicles"
ENSG00000198829,['MONDO_0007254'],1,Cell membrane
ENSG00000139793,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm"
ENSG00000099364,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Nucleoplasm"
ENSG00000106128,['MONDO_0007254'],1,Cell membrane
ENSG00000123685,['MONDO_0007254'],0,"Nucleus,Nucleoli,Cytosol,Nucleoplasm"
ENSG00000224271,['MONDO_0007254'],,No location data
ENSG00000133937,['MONDO_0007254'],0,"Nucleus,Nuclear speckles,Nucleoplasm"
ENSG00000163217,['MONDO_0007254'],0,Secreted
ENSG00000185904,['MONDO_0007254'],,No location data
ENSG00000125148,['MONDO_0007254'],,No location data
ENSG00000179774,['MONDO_0007254'],0,"Nucleus,Perikaryon,Cell projection"
ENSG00000198019,['MONDO_0007254'],1,Cell membrane
ENSG00000234912,['MONDO_0007254'],,No location data
ENSG00000176692,['MONDO_0007254'],0,"Nucleus,Nuclear bodies,Nucleoplasm"
ENSG00000075415,['MONDO_0007254'],0,"Mitochondrion inner membrane,Mitochondria"
ENSG00000249859,['MONDO_0007254'],,No location data
ENSG00000198854,['MONDO_0007254'],1,"Plasma membrane,Cytosol"
ENSG00000215644,['MONDO_0007254'],0,"Cell membrane,Golgi apparatus"
ENSG00000124657,['MONDO_0007254'],1,Cell membrane
ENSG00000186919,['MONDO_0007254'],1,Cell membrane
ENSG00000175482,['MONDO_0007254'],0,"Nucleus,Centriolar satellite"
ENSG00000230712,['MONDO_0007254'],,No location data
ENSG00000178977,['MONDO_0007254'],,No location data
ENSG00000168412,['MONDO_0007254'],1,Cell membrane
ENSG00000156374,['MONDO_0007254'],0,Nucleus
ENSG00000213186,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Rods & Rings"
ENSG00000012817,['MONDO_0007254'],0,"Nucleus,Nucleoli fibrillar center"
ENSG00000135116,['MONDO_0007254'],0,"Membrane,Mitochondrion"
ENSG00000136514,['MONDO_0007254'],0,"Membrane,Nucleoplasm"
ENSG00000145777,['MONDO_0007254'],0,"Secreted,Golgi apparatus,Vesicles,Predicted to be secreted"
ENSG00000162733,['MONDO_0007254'],1,"Cell membrane,Actin filaments,Plasma membrane"
ENSG00000066279,['MONDO_0007254'],1,"Cytoplasm,Cytosol,Plasma membrane"
ENSG00000188937,['MONDO_0007254'],0,Secreted
ENSG00000278910,['MONDO_0007254'],,No location data
ENSG00000147257,['MONDO_0007254'],1,"Cell membrane,Plasma membrane"
ENSG00000197119,['MONDO_0007254'],0,Mitochondrion inner membrane
ENSG00000182257,['MONDO_0007254'],,No location data
ENSG00000117525,['MONDO_0007254'],0,"[Isoform 1]: Membrane,[Isoform 2]: Secreted,Vesicles,Predicted to be secreted"
ENSG00000130600,['MONDO_0007254'],,No location data
ENSG00000107187,['MONDO_0007254'],0,Nucleus
ENSG00000143457,['MONDO_0007254'],0,"Golgi apparatus,Golgi apparatus,Cytosol"
ENSG00000162761,['MONDO_0007254'],0,"Nucleus,Golgi apparatus,Nucleoplasm,Vesicles"
ENSG00000165197,['MONDO_0007254'],0,Secreted
ENSG00000173404,['MONDO_0007254'],0,Nucleus
ENSG00000141542,['MONDO_0007254'],0,"Cell membrane,Vesicles"
ENSG00000204403,['MONDO_0007254'],,No location data
ENSG00000057468,['MONDO_0007254'],0,"Chromosome,Nucleoplasm"
ENSG00000122584,['MONDO_0007254'],0,Secreted
ENSG00000146005,['MONDO_0007254'],1,"Cell membrane,Cell projection,Cleavage furrow,Plasma membrane"
ENSG00000183117,['MONDO_0007254'],0,"Membrane,Vesicles"
ENSG00000134259,['MONDO_0007254'],0,"Secreted,Endosome lumen"
ENSG00000117281,['MONDO_0007254'],1,"[CD160 antigen]: Cell membrane,[CD160 antigen, soluble form]: Secreted"
ENSG00000187140,['MONDO_0007254'],0,Nucleus
ENSG00000110713,['MONDO_0007254'],0,"Nucleus membrane,Nucleus"
ENSG00000072315,['MONDO_0007254'],1,Cell membrane
ENSG00000174886,['MONDO_0007254' 'MONDO_0007254'],0,"Mitochondrion inner membrane,Mitochondria"
ENSG00000257315,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm,Centriolar satellite"
ENSG00000109756,['MONDO_0007254'],1,"Cytoplasm,Cell membrane,Late endosome,Cell junction,Cytosol,Plasma membrane"
ENSG00000169894,['MONDO_0007254'],0,"[Isoform 1]: Membrane,[Isoform 2]: Secreted,[Isoform 3]: Secreted,[Isoform 4]: Secreted,[Isoform 5]: Secreted,Cell Junctions"
ENSG00000197261,['MONDO_0007254'],0,Nuclear membrane
ENSG00000213420,['MONDO_0007254'],1,"Cell membrane,[Secreted glypican-2]: Secreted"
ENSG00000281406,['MONDO_0007254'],,No location data
ENSG00000105146,['MONDO_0007254'],0,"Nucleus,Chromosome,Cytoplasm"
ENSG00000126895,['MONDO_0007254' 'MONDO_0007254'],1,Cell membrane
ENSG00000070985,['MONDO_0007254'],1,Cell membrane
ENSG00000211677,['MONDO_0007254'],1,"Secreted,Cell membrane"
ENSG00000172183,['MONDO_0007254'],0,"Nucleus,Cytoplasm"
ENSG00000135409,['MONDO_0007254'],0,"Membrane,Vesicles,Cytosol,Nucleoplasm"
ENSG00000250682,['MONDO_0007254'],,No location data
ENSG00000276600,['MONDO_0007254'],0,"Late endosome,Lysosome,Golgi apparatus,Cytoplasmic vesicle"
ENSG00000123500,['MONDO_0007254'],0,"Secreted,Endoplasmic reticulum,Predicted to be secreted"
ENSG00000099822,['MONDO_0007254'],1,Cell membrane
ENSG00000252316,['MONDO_0007254'],,No location data
ENSG00000106484,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Cytosol,Golgi apparatus"
ENSG00000141750,['MONDO_0007254'],0,"Cytoplasm,Cell membrane,Cytosol"
ENSG00000270751,['MONDO_0007254'],1,Cell membrane
ENSG00000007923,['MONDO_0007254'],0,"Mitochondrion,[Isoform 1]: Mitochondrion outer membrane,Mitochondria"
ENSG00000102802,['MONDO_0007254'],0,Cytoplasm
ENSG00000179674,['MONDO_0007254'],0,Cytoplasmic vesicle
ENSG00000144331,['MONDO_0007254'],0,"Nucleus,Nucleoli fibrillar center"
ENSG00000211599,['MONDO_0007254'],1,"Secreted,Cell membrane"
ENSG00000280165,['MONDO_0007254'],0,"Cell membrane,Vesicles,Cytokinetic bridge"
ENSG00000231690,['MONDO_0007254'],,No location data
ENSG00000088986,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Mitochondrion,Cytosol,Nucleoplasm,Nuclear bodies"
ENSG00000146070,['MONDO_0007254'],0,Secreted
ENSG00000167131,['MONDO_0007254'],0,"Cytoplasm,Cell projection,Cytosol"
ENSG00000223573,['MONDO_0007254'],,No location data
ENSG00000196366,['MONDO_0007254'],,No location data
ENSG00000212694,['MONDO_0007254'],,No location data
ENSG00000181652,['MONDO_0007254'],0,Preautophagosomal structure membrane
ENSG00000108813,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000196689,['MONDO_0007254' 'MONDO_0007254'],1,"Postsynaptic cell membrane,Cell projection,Cell membrane"
ENSG00000049249,['MONDO_0007254' 'MONDO_0007254'],1,"Membrane,Plasma membrane,Nucleoli"
ENSG00000160505,['MONDO_0007254'],0,Mitochondria
ENSG00000204832,['MONDO_0007254'],,No location data
ENSG00000168214,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm"
ENSG00000108306,['MONDO_0007254'],0,"Cytoplasm,Microtubules"
ENSG00000147488,['MONDO_0007254'],0,Nucleus
ENSG00000136295,['MONDO_0007254'],1,Cell membrane
ENSG00000139926,['MONDO_0007254'],0,"Cytoplasm,Cell membrane,Mitochondria"
ENSG00000138623,['MONDO_0007254'],0,"Cell membrane,Vesicles"
ENSG00000110218,['MONDO_0007254'],1,"Cell membrane,Cell junction,Endoplasmic reticulum membrane,Plasma membrane"
ENSG00000137648,['MONDO_0007254'],1,"Cell membrane,[Transmembrane protease serine 4 catalytic chain]: Secreted"
ENSG00000152104,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Nucleoplasm"
ENSG00000180957,['MONDO_0007254'],0,"Golgi apparatus,Golgi apparatus membrane,Endoplasmic reticulum membrane,Cytosol,Vesicles"
ENSG00000169439,['MONDO_0007254'],1,"Membrane,Plasma membrane"
ENSG00000171105,['MONDO_0007254' 'MONDO_0007254'],1,"Cell membrane,Late endosome,Lysosome,Plasma membrane,Vesicles"
ENSG00000196345,['MONDO_0007254'],0,"Nucleus,Cytosol,Nuclear speckles"
ENSG00000186998,['MONDO_0007254'],0,Secreted
ENSG00000166106,['MONDO_0007254'],0,"Secreted,Cell surface,Cytosol,Predicted to be secreted"
ENSG00000136381,['MONDO_0007254'],0,"Cytoplasm,Cell Junctions,Cytosol"
ENSG00000147231,['MONDO_0007254'],0,"Chromosome,Nuclear speckles"
ENSG00000153707,['MONDO_0007254'],0,"Membrane,Vesicles,Nucleoplasm"
ENSG00000142599,['MONDO_0007254'],0,"Nucleus,Nuclear bodies,Nucleoplasm"
ENSG00000155011,['MONDO_0007254'],0,"Secreted,Golgi apparatus,Predicted to be secreted"
ENSG00000213190,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Cytosol,Nucleoplasm"
ENSG00000154783,['MONDO_0007254'],1,"Cytoplasm,Cell projection,Endoplasmic reticulum,Golgi apparatus,Early endosome,Plasma membrane"
ENSG00000148337,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000170525,['MONDO_0007254'],0,Nucleoplasm
ENSG00000196182,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Cytosol,Nucleoplasm"
ENSG00000103942,['MONDO_0007254'],0,"Cytoplasm,Cell membrane,Postsynaptic density,Synapse,Cell projection,Cytosol"
ENSG00000115904,['MONDO_0007254'],0,Cytosol
ENSG00000196422,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000221926,['MONDO_0007254'],1,"Cytoplasm,Cytosol,Plasma membrane"
ENSG00000183172,['MONDO_0007254'],0,"Mitochondrion inner membrane,Mitochondria,Nucleoplasm"
ENSG00000167644,['MONDO_0007254'],1,"Nucleus,Nucleoplasm,Cytosol,Plasma membrane"
ENSG00000183023,['MONDO_0007254'],1,"Cell membrane,Nucleoplasm,Plasma membrane"
ENSG00000164934,['MONDO_0007254'],0,"Nucleus,Nucleoli,Nucleoplasm,Cell Junctions,Centrosome,Cytosol"
ENSG00000156463,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000108932,['MONDO_0007254'],0,"Cell membrane,Vesicles"
ENSG00000136878,['MONDO_0007254'],1,"Cytoplasm,Endoplasmic reticulum,Cytosol,Nucleoplasm,Plasma membrane"
ENSG00000214087,['MONDO_0007254'],0,Cytoplasm
ENSG00000102970,['MONDO_0007254'],0,Secreted
ENSG00000091039,['MONDO_0007254'],0,"[Isoform 1]: Endoplasmic reticulum membrane,Nucleus membrane,[Isoform 3]: Endoplasmic reticulum membrane,Cytosol,Vesicles"
ENSG00000112379,['MONDO_0007254'],0,"Cytoplasm,Cytoplasmic vesicle"
ENSG00000152467,['MONDO_0007254'],0,"Nucleus,Nucleoli"
ENSG00000105397,['MONDO_0007254'],0,Cytosol
ENSG00000108395,['MONDO_0007254'],0,"Chromosome,Cytoplasm,Peroxisome membrane"
ENSG00000058063,['MONDO_0007254'],0,"Recycling endosome membrane,Early endosome,Endoplasmic reticulum,Golgi apparatus,Centriolar satellite,Cytosol"
ENSG00000120694,['MONDO_0007254'],0,"Cytoplasm,Cytosol,Nucleoplasm"
ENSG00000170485,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000110002,['MONDO_0007254'],0,"Nucleoplasm,Nucleoli"
ENSG00000102038,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Vesicles"
ENSG00000125249,['MONDO_0007254'],0,"Recycling endosome membrane,Midbody"
